site_id_from;site_id_to;iwait;inveht;xpen;xnum;cost
2628;4352;3.75;15.09;5;1;31.34
2629;4352;3.75;15.99;5;1;32.24
2630;4352;0.79;8.08;10;2;27.04
2686;4352;2.14;4.82;5;1;19.47
2785;4352;1.57;13.8;6.54;1.31;29.62
2786;4352;1.57;12.51;6.54;1.31;28.33
2787;4352;0.54;8.01;8.39;1.68;24.89
2788;4352;1.57;10.1;6.54;1.31;25.92
2790;4352;1.35;8.52;5;1;22.37
2791;4352;0.36;4.42;5;1;17.27
2793;4352;1.88;14.43;10;2;34.64
2794;4352;0.84;15.31;10;2;34.44
2795;4352;0.84;16.98;10;2;36.11
2811;4352;0.83;5.25;5;1;18.59
2814;4352;0.65;6.95;10;2;25.93
2860;4352;2;7.2;7.67;1.53;24.72
2861;4352;0.67;5.28;5;1;18.45
2862;4352;4.29;4.66;5;1;21.45
2863;4352;4.29;3.56;5;1;20.35
2924;4352;1;7.73;5;1;21.23
2925;4352;1;5.83;5;1;19.33
2926;4352;7.5;4.49;0;0;11.99
2937;4352;0.83;4.62;5;1;17.96
3014;4352;3.33;8.24;10;2;29.96
3317;4352;2.46;8.29;5;1;23.25
3318;4352;5;12.26;10;2;36.38
3349;4352;3.33;11.05;5;1;26.88
3798;4352;3.33;8.05;10;2;29.78
3799;4352;1;6.67;5;1;20.17
3962;4352;2.31;14.09;10;2;35.06
4077;4352;5;20.69;10;2;46.53
4138;4352;2.5;8.34;5;1;23.34
4142;4352;1.11;11.77;7.78;1.56;28.58
4149;4352;7.5;8.24;10;2;34.24
4151;4352;6;8.49;10;2;32.66
4187;4352;4.29;2.92;5;1;19.71
4276;4352;1.43;19.35;10;2;39.07
4304;4352;2;11.37;5;1;25.87
4308;4352;1.88;13.79;10;2;34.67
4309;4352;7.5;18.22;10;2;45.36
4351;4352;7.5;1.26;0;0;8.76
4355;4352;7.5;3.45;0;0;10.95
4357;4352;7.5;2.14;0;0;9.64
6159;4352;2.73;8.43;10;2;29.41
1658;3349;0.83;6.76;10;2;22.13
1659;3349;0.83;6.05;10;2;21.42
2025;3349;1.43;13.32;8.1;1.62;26.92
2359;3349;1.3;3.28;5;1;12.92
2360;3349;3.33;4.11;0;0;7.44
2363;3349;3.33;10.67;0;0;14
2368;3349;3.33;7.41;0;0;10.74
2369;3349;1.07;4.01;10;2;19.69
2576;3349;1.67;9.25;5;1;19.25
2589;3349;1.67;4.61;10;2;20.78
2590;3349;3.33;13.66;5;1;25.33
2591;3349;6;5.79;5;1;20.12
2592;3349;3.33;11.45;5;1;23.12
2593;3349;1.67;8.52;5;1;18.52
2594;3349;1.11;7.99;5;1;17.43
2597;3349;3.33;5.06;0;0;8.39
2616;3349;0.65;5.95;4.13;0.83;13.83
2628;3349;2;8.95;5;1;19.28
2629;3349;0.97;7.63;7.58;1.52;20.14
2630;3349;0.79;4.39;5;1;13.93
2686;3349;2.14;9.28;5;1;20.18
2785;3349;1.57;6.62;5;1;16.94
2786;3349;1.57;5.33;5;1;15.65
2787;3349;0.79;2.53;5;1;12.07
2788;3349;1.57;2.92;5;1;13.24
2790;3349;3.75;2.54;0;0;6.29
2791;3349;3.75;4.97;0;0;8.72
2793;3349;0.86;9.99;10;2;25.39
2794;3349;0.86;10.69;7.16;1.43;22.56
2795;3349;2.31;5.64;10;2;22.49
2811;3349;0.75;3.96;5;1;13.46
2814;3349;0.65;5.66;10;2;20.81
2860;3349;2;2.74;5;1;13.49
2861;3349;3.75;1.59;0;0;5.34
2862;3349;2.5;3.41;5;1;14.66
2863;3349;4.29;4.9;5;1;17.94
2924;3349;3.33;2.05;0;0;5.38
2925;3349;2.73;5.78;5;1;16.84
2926;3349;0.75;3.26;5;1;12.76
2937;3349;2.14;6.51;8.21;1.64;20.95
3014;3349;3.33;6.89;5;1;18.78
3317;3349;2.46;6.98;10;2;23.98
3318;3349;5;14.63;10;2;35.01
3798;3349;3.33;6.7;5;1;18.6
3799;3349;1.88;4.76;5;1;15.1
3962;3349;3;11.82;10;2;29.34
4077;3349;5;19.91;10;2;39.45
4138;3349;3.33;2.86;0;0;6.19
4142;3349;3.33;9.03;0;0;12.36
4149;3349;7.5;9.63;5;1;25.46
4151;3349;6;4.8;5;1;19.55
4187;3349;4.29;6.09;10;2;24.88
4276;3349;1.43;15.77;10;2;31.74
4304;3349;3.33;10.14;5;1;21.81
4308;3349;1.88;8.05;5;1;18.26
4309;3349;7.5;13.21;10;2;35.72
4351;3349;3.75;7.01;7.5;1.5;22.39
4352;3349;3.75;7.02;7.5;1.5;22.39
4355;3349;0.91;4.74;8.94;1.79;18.93
4357;3349;2.73;7.47;5;1;18.95
6159;3349;2.73;6.43;5;1;17.49
1658;3799;0.73;10;9.39;1.88;22.49
1659;3799;0.83;8.54;10;2;21.83
2025;3799;3.75;8.97;10;2;25.23
2359;3799;1.67;1.97;0;0;3.64
2360;3799;2.5;3.07;0;0;5.57
2363;3799;2.5;9.63;0;0;12.13
2368;3799;2.5;6.37;0;0;8.87
2369;3799;1.36;2.83;5;1;10.86
2576;3799;2.73;7.03;5;1;16.52
2589;3799;1.67;4.01;5;1;11.58
2590;3799;0.97;5.07;7.42;1.48;17.8
2591;3799;6;3.93;0;0;9.93
2592;3799;1.25;7.01;5;1;17.95
2593;3799;2.73;6.3;5;1;15.79
2594;3799;2.73;5.26;5;1;14.75
2597;3799;1.76;3.78;0;0;5.54
2616;3799;0.81;8.79;5;1;16.36
2628;3799;2;7.91;5;1;17.41
2629;3799;2;8.81;5;1;18.31
2630;3799;0.79;6.88;5;1;14.34
2686;3799;0.91;15.07;7.12;1.42;25.72
2785;3799;1.57;7.56;5;1;15.8
2786;3799;1.57;6.27;5;1;14.51
2787;3799;1.67;5.02;0;0;6.69
2788;3799;1.63;6.72;5;1;15.02
2790;3799;3.75;5.26;5;1;15.01
2791;3799;0.65;7.88;5;1;15.08
2793;3799;0.86;12.48;10;2;25.8
2794;3799;1.52;12.41;5;1;21.43
2795;3799;0.91;11.72;6.98;1.4;22.1
2811;3799;0.75;6.7;5;1;13.36
2814;3799;0.65;8.39;10;2;20.71
2860;3799;7.5;5.62;0;0;13.12
2861;3799;0.68;4.25;4.55;0.91;10.3
2862;3799;7.5;2.21;0;0;9.71
2863;3799;2.14;4.91;5;1;16.26
2924;3799;1;1.06;0;0;2.06
2925;3799;0.91;1.5;0;0;2.41
2926;3799;0.91;2.66;0;0;3.57
2937;3799;6;5.27;0;0;11.27
3014;3799;6;1.59;0;0;7.59
3317;3799;2.46;11.07;10;2;26.1
3318;3799;5;19.28;7.5;1.5;39.68
3349;3799;3.75;2.72;5;1;12.47
3798;3799;6;0.55;0;0;6.55
3962;3799;3;15.41;8.5;1.7;30.32
4077;3799;5;24.28;10;2;41.74
4138;3799;2.5;1.82;0;0;4.32
4142;3799;2.5;7.99;0;0;10.49
4149;3799;7.5;1.57;0;0;9.07
4151;3799;6;3.6;5;1;22.1
4187;3799;4.29;5.49;5;1;15.68
4276;3799;1.03;15.81;9.14;1.83;30.41
4304;3799;1.25;7.5;5;1;18.44
4308;3799;1.88;7.01;5;1;16.39
4309;3799;7.5;10.99;10;2;32.98
4351;3799;7.5;7.17;5;1;20.58
4352;3799;7.5;5.91;5;1;19.32
4355;3799;1.15;3.39;5;1;10.45
4357;3799;1.15;4.71;5;1;11.77
6159;3799;2.73;5.15;5;1;14.64
1658;4138;0.83;10.02;10;2;24.42
1659;4138;0.83;9.31;10;2;23.71
2025;4138;3.75;13.11;5;1;22.97
2359;4138;6;1.57;0;0;7.57
2360;4138;1.11;1.25;0;0;2.36
2363;4138;1.11;7.81;0;0;8.92
2368;4138;1.11;4.55;0;0;5.66
2369;4138;1.36;2.43;5;1;14.79
2576;4138;1.67;6.4;5;1;14.17
2589;4138;1.67;5.33;5;1;14.72
2590;4138;3.33;10.8;5;1;20.24
2591;4138;6;2.93;5;1;15.04
2592;4138;3.33;8.59;5;1;18.03
2593;4138;1.67;5.67;5;1;13.44
2594;4138;1.11;5.13;5;1;12.35
2597;4138;1.11;2.2;0;0;3.31
2616;4138;0.65;9.01;4.13;0.83;16.89
2628;4138;2;6.09;5;1;14.2
2629;4138;2;6.99;5;1;15.1
2630;4138;0.57;7.65;5;1;16.22
2686;4138;2.14;12.34;5;1;23.24
2785;4138;1.57;5.92;5;1;18.49
2786;4138;1.57;4.63;5;1;17.2
2787;4138;6;3.38;0;0;9.38
2788;4138;0.8;5.54;5;1;16.19
2790;4138;3.75;5.6;0;0;9.35
2791;4138;3.75;8.03;0;0;11.78
2793;4138;0.86;11.68;10;2;25.47
2794;4138;1.52;10.59;5;1;18.22
2795;4138;1.52;12.26;5;1;19.89
2811;4138;0.75;8.81;5;1;15.67
2814;4138;0.65;10.51;10;2;23.02
2860;4138;2;5.8;5;1;16.55
2861;4138;3.75;4.65;0;0;8.4
2862;4138;1.88;5.76;5;1;16.13
2863;4138;2.14;7.7;5;1;18.09
2924;4138;3.75;1.4;0;0;5.15
2925;4138;2.73;2.92;0;0;5.65
2926;4138;2.73;3.98;0;0;6.71
2937;4138;2.14;5.95;5;1;15.24
3014;4138;3.33;3.17;5;1;13.51
3317;4138;2.46;10.04;10;2;27.04
3318;4138;5;17.7;10;2;38.07
3349;4138;3.75;3.06;0;0;6.81
3798;4138;3.33;2.98;5;1;13.32
3799;4138;2.73;1.42;0;0;4.15
3962;4138;3;16.13;10;2;31.81
4077;4138;5;22.97;10;2;42.51
4142;4138;1.11;6.17;0;0;7.28
4149;4138;7.5;2.99;5;1;18.22
4151;4138;6;7.86;5;1;22.61
4187;4138;4.29;6.81;5;1;18.82
4276;4138;1.43;18.83;10;2;34.8
4304;4138;3.33;7.28;5;1;16.72
4308;4138;1.88;5.19;5;1;13.18
4309;4138;7.5;10.36;10;2;30.63
4351;4138;3.75;8.91;5;1;20.89
4352;4138;3.75;8.91;5;1;20.9
4355;4138;1.15;4.71;5;1;13.59
4357;4138;1.15;6.03;5;1;14.91
6159;4138;2.73;3.57;5;1;12.41
1658;4142;0.83;7.34;10;2;21.42
1659;4142;0.83;6.63;10;2;20.71
2025;4142;3.75;6.94;5;1;16.8
2359;4142;6;7.78;0;0;13.78
2360;4142;1.25;5.46;0;0;6.71
2363;4142;1.11;1.64;0;0;2.75
2368;4142;1.25;1.36;0;0;2.61
2369;4142;1.36;8.64;5;1;21
2576;4142;1.67;5.59;5;1;13.51
2589;4142;3.33;8.96;5;1;18.54
2590;4142;3.33;7.61;5;1;17.19
2591;4142;2.14;5.46;5;1;13.86
2592;4142;3.33;5.4;5;1;14.98
2593;4142;1.67;4.86;5;1;12.78
2594;4142;1.11;3.53;5;1;10.89
2597;4142;1.25;2.92;0;0;4.17
2616;4142;0.65;12.17;8.26;1.65;22.73
2628;4142;2;2.9;5;1;11.15
2629;4142;2;3.8;5;1;12.05
2630;4142;2;4.97;5;1;13.22
2686;4142;2.14;18.55;5;1;29.45
2785;4142;1.63;5.97;10;2;20.85
2786;4142;0.8;9.12;7.45;1.49;22.03
2787;4142;6;9.59;0;0;15.59
2788;4142;1.57;8.49;10;2;22.06
2790;4142;3.75;11.81;0;0;15.56
2791;4142;3.75;14.24;0;0;17.99
2793;4142;0.86;6.29;10;2;19.78
2794;4142;1.52;4.42;5;1;12.05
2795;4142;1.52;6.09;5;1;13.72
2811;4142;0.75;9.53;5;1;16.53
2814;4142;0.65;11.23;10;2;23.88
2860;4142;2;9.17;8.67;1.73;21.64
2861;4142;0.62;7.78;4.17;0.83;13.61
2862;4142;1.88;8.77;8.75;1.75;21.2
2863;4142;2.14;9.71;10;2;23.86
2924;4142;3.75;7.61;0;0;11.36
2925;4142;2.73;9.13;0;0;11.86
2926;4142;0.59;6.5;3.92;0.78;11.99
2937;4142;6;4.99;5;1;17.24
3014;4142;3.33;6.94;5;1;17.34
3317;4142;2.46;16.25;10;2;33.25
3318;4142;5;23.91;10;2;44.28
3349;4142;3.75;9.27;0;0;13.02
3798;4142;3.33;6.75;5;1;17.15
3799;4142;2.73;7.63;0;0;10.36
3962;4142;4.29;17.71;10;2;34
4077;4142;5;29.18;10;2;48.72
4138;4142;1.25;6.21;0;0;7.46
4149;4142;7.5;7.49;5;1;21.24
4151;4142;6;10.37;10;2;28.37
4187;4142;4.29;8.32;10;2;24.61
4276;4142;1.43;25.04;10;2;41.01
4304;4142;3.33;4.09;5;1;13.67
4308;4142;1.88;2;5;1;10.12
4309;4142;7.5;9.55;10;2;29.97
4351;4142;3.75;12.76;7.5;1.5;26.89
4352;4142;3.75;12.77;7.5;1.5;26.89
4355;4142;1.15;6.22;10;2;19.37
4357;4142;1.15;7.54;10;2;20.69
6159;4142;2.73;4.29;5;1;13.27
1658;4357;0.83;8.93;10;2;24.84
1659;4357;0.83;8.22;10;2;24.13
2025;4357;0.88;9.7;5;1;16.41
2359;4357;1.67;6.6;5;1;14.93
2360;4357;2.5;7.45;5;1;16.62
2363;4357;3.75;10.93;5;1;20.52
2368;4357;0.86;8.82;7.14;1.43;18.75
2369;4357;1.07;7.08;10;2;21.86
2576;4357;1.67;10.42;8.06;1.61;22.18
2589;4357;1.67;4.22;0;0;5.89
2590;4357;2;5.29;5;1;13.96
2591;4357;1.58;6.06;5;1;14.13
2592;4357;2;7.66;5;1;16.33
2593;4357;1.67;10.23;8.06;1.61;21.99
2594;4357;1.58;8.07;7.89;1.58;19.56
2597;4357;0.68;4.99;5;1;12.26
2616;4357;0.73;3.67;4.51;0.9;9.67
2628;4357;3.75;12.95;5;1;23.37
2629;4357;1.25;9.76;8.33;1.67;23.29
2630;4357;0.79;6.56;5;1;16.64
2686;4357;2.14;4.25;10;2;18.07
2785;4357;1.57;8.79;5;1;19.65
2786;4357;1.57;7.5;5;1;18.36
2787;4357;0.79;4.7;5;1;14.78
2788;4357;1.57;5.09;5;1;15.95
2790;4357;1.14;5.31;5;1;15.73
2791;4357;0.83;3.72;5;1;10.39
2793;4357;1.88;12.29;5;1;20
2794;4357;1.88;13.85;5;1;21.56
2795;4357;1.03;12.07;7.24;1.45;23.08
2811;4357;0.83;4.68;5;1;11.35
2814;4357;0.65;6.38;10;2;18.7
2860;4357;4.29;5.93;0;0;10.22
2861;4357;4.29;3.76;0;0;8.05
2862;4357;4.29;2.52;0;0;6.81
2863;4357;4.29;1.42;0;0;5.71
2924;4357;1;5.59;5;1;13.25
2925;4357;1;3.69;5;1;11.35
2926;4357;1.67;2.35;0;0;4.02
2937;4357;0.83;2.48;0;0;3.31
3014;4357;3.33;6.68;5;1;17.77
3317;4357;2.46;5.44;10;2;19.54
3318;4357;5;14.36;10;2;31.04
3349;4357;1.76;7.8;10;2;21.71
3798;4357;3.33;6.49;5;1;17.58
3799;4357;1;4.53;5;1;12.19
3962;4357;0.71;14.82;10;2;27.31
4077;4357;5;20.52;10;2;37.2
4138;4357;2.5;6.2;5;1;15.37
4142;4357;1.11;9.67;7.78;1.56;20.56
4149;4357;7.5;10.28;5;1;23.62
4151;4357;6;3.91;5;1;19.2
4187;4357;4.29;0.78;0;0;5.07
4276;4357;1.43;17.94;10;2;34.45
4304;4357;2;9.23;5;1;17.9
4308;4357;1.88;11.65;10;2;26.7
4309;4357;7.5;9.43;10;2;28.64
4351;4357;7.5;2.46;0;0;9.96
4352;4357;7.5;1.2;0;0;8.7
4355;4357;1.2;1.31;0;0;2.51
6159;4357;2.73;6.36;10;2;21.36
1658;2863;0.83;7.51;10;2;23.42
1659;2863;0.83;6.8;10;2;22.71
2025;2863;0.71;11.16;10;2;26.98
2359;2863;1.67;10.78;6.39;1.28;23.26
2360;2863;1;7.3;10;2;23.28
2363;2863;0.39;11.17;10;2;26.57
2368;2863;1.11;7.5;10;2;23.56
2369;2863;5;4.27;10;2;24.35
2576;2863;1.67;10.71;10;2;27.37
2589;2863;1.67;5.54;5;1;16.49
2590;2863;2;6.61;10;2;24.56
2591;2863;3.33;6.49;7.22;1.44;21.7
2592;2863;2;8.98;10;2;26.93
2593;2863;1.67;9.98;10;2;26.64
2594;2863;1.11;9.39;10;2;25.53
2597;2863;0.67;6.6;5;1;16.55
2616;2863;0.79;5.45;5;1;15.53
2628;2863;1.88;7.24;10;2;24.19
2629;2863;0.8;6.82;10;2;22.69
2630;2863;0.79;5.14;5;1;15.22
2686;2863;2.14;5.63;10;2;22.85
2785;2863;1.57;7.37;5;1;18.23
2786;2863;1.57;6.08;5;1;16.94
2787;2863;0.79;3.28;5;1;13.36
2788;2863;1.57;3.67;5;1;14.53
2790;2863;1.14;3.89;5;1;14.31
2791;2863;0.79;4.3;5;1;14.38
2793;2863;0.86;10.74;10;2;26.68
2794;2863;0.82;8.83;10;2;24.72
2795;2863;2.31;6.39;10;2;23.77
2811;2863;0.75;4.71;5;1;14.75
2814;2863;0.65;6.41;10;2;22.09
2860;2863;4.29;4.51;0;0;8.8
2861;2863;4.29;2.34;0;0;6.63
2862;2863;4.29;1.1;0;0;5.39
2924;2863;1;8.72;7.83;1.57;22.13
2925;2863;1;6.82;7.83;1.57;20.23
2926;2863;0.52;3.9;5;1;13.71
2937;2863;0.83;3.8;5;1;13.92
3014;2863;6;5.11;5;1;20.4
3317;2863;2.46;7.73;10;2;25.26
3318;2863;5;18.17;7.5;1.5;35.36
3349;2863;3.33;6.42;10;2;25.17
3798;2863;6;4.07;5;1;19.36
3799;2863;6;3.52;5;1;18.81
3962;2863;3;13.69;8.5;1.7;30
4077;2863;5;20.66;10;2;40.74
4138;2863;0.71;7.68;10;2;23.32
4142;2863;1.11;9.12;10;2;25.18
4149;2863;7.5;5.09;10;2;32.88
4151;2863;6;2.49;5;1;17.78
4187;2863;4.29;2.1;5;1;15.67
4276;2863;1.43;16.52;10;2;33.03
4304;2863;1.25;10.89;10;2;27.77
4308;2863;1.88;9.37;10;2;26.32
4309;2863;7.5;18.15;10;2;41.51
4351;2863;7.5;3.78;5;1;20.57
4352;2863;7.5;2.52;5;1;19.31
4355;2863;4.29;2.63;0;0;6.92
4357;2863;4.29;1.32;0;0;5.61
6159;2863;2.73;7.97;10;2;25.65
1658;4187;0.83;8.15;10;2;24.06
1659;4187;0.83;7.44;10;2;23.35
2025;4187;1.43;12.82;10;2;29.31
2359;4187;1.3;9.25;10;2;25.57
2360;4187;1;7.94;10;2;23.92
2363;4187;0.39;11.81;10;2;27.21
2368;4187;1.11;8.14;10;2;24.2
2369;4187;5;4.91;10;2;24.99
2576;4187;1.67;11.35;10;2;28.01
2589;4187;1.67;6;10;2;22.7
2590;4187;1.88;9.23;10;2;31.39
2591;4187;6;8.09;5;1;23.38
2592;4187;1.25;10.73;10;2;30.32
2593;4187;1.67;10.62;10;2;27.28
2594;4187;1.11;10.03;10;2;26.17
2597;4187;0.67;7.24;5;1;17.19
2616;4187;0.79;6.09;5;1;16.17
2628;4187;1.88;7.88;10;2;24.83
2629;4187;0.8;7.46;10;2;23.33
2630;4187;0.79;5.78;5;1;15.86
2686;4187;2.14;6.27;10;2;23.49
2785;4187;1.57;8.01;5;1;18.87
2786;4187;1.57;6.72;5;1;17.58
2787;4187;0.79;3.92;5;1;14
2788;4187;1.57;4.31;5;1;15.17
2790;4187;1.14;4.53;5;1;14.95
2791;4187;0.79;4.94;5;1;15.02
2793;4187;0.86;11.38;10;2;27.32
2794;4187;0.82;9.47;10;2;25.36
2795;4187;2.31;7.03;10;2;24.41
2811;4187;0.75;5.35;5;1;15.39
2814;4187;0.65;7.05;10;2;22.73
2860;4187;4.29;5.15;0;0;9.44
2861;4187;4.29;2.98;0;0;7.27
2862;4187;4.29;1.74;0;0;6.03
2863;4187;4.29;0.64;0;0;4.93
2924;4187;1;7.89;10;2;23.92
2925;4187;1;5.99;10;2;22.02
2926;4187;0.75;4.65;5;1;14.69
2937;4187;0.6;5.5;9.5;1.9;23.11
3014;4187;6;5.75;5;1;21.04
3317;4187;2.46;8.37;10;2;25.9
3318;4187;5;18.82;7.5;1.5;36
3349;4187;3.33;7.06;10;2;25.81
3798;4187;6;4.71;5;1;20
3799;4187;6;4.16;5;1;19.45
3962;4187;3;14.33;8.5;1.7;30.64
4077;4187;5;21.3;10;2;41.38
4138;4187;0.71;8.35;10;2;24.06
4142;4187;1.11;9.76;10;2;25.82
4149;4187;7.5;5.73;10;2;33.52
4151;4187;6;3.13;5;1;18.42
4276;4187;1.43;17.16;10;2;33.67
4304;4187;3.33;12.1;10;2;30.51
4308;4187;1.88;10.01;10;2;26.96
4309;4187;7.5;19.43;10;2;47.22
4351;4187;3.75;5.32;10;2;25.9
4352;4187;3.75;5.33;10;2;25.9
4355;4187;4.29;3.27;5;1;16.84
4357;4187;4.29;1.96;5;1;15.53
6159;4187;2.73;8.61;10;2;26.29
1658;2590;0.83;11.69;5;1;21.27
1659;2590;0.83;10.98;5;1;20.56
2025;2590;2.31;16.62;5;1;27.68
2359;2590;1.3;10.13;8.91;1.78;24.98
2360;2590;1.25;9.81;5;1;19.81
2363;2590;1.11;8.97;5;1;18.83
2368;2590;3.75;5.71;0;0;9.46
2369;2590;5;12.17;10;2;31.71
2576;2590;4.29;8.15;0;0;12.44
2589;2590;1.88;1.35;0;0;3.23
2591;2590;2;0.92;0;0;2.92
2592;2590;2;1.96;0;0;3.96
2593;2590;4.29;8.8;0;0;13.09
2594;2590;3.75;4.56;0;0;8.31
2597;2590;2;4.88;5;1;13.88
2616;2590;0.81;10.51;5;1;18.2
2628;2590;3.75;7.25;0;0;11
2629;2590;3.75;8.15;0;0;11.9
2630;2590;3.75;9.32;0;0;13.07
2686;2590;2.14;16.2;10;2;31.89
2785;2590;1.63;10.32;5;1;20.7
2786;2590;1.63;11.69;5;1;22.07
2787;2590;0.79;11.18;5;1;20.72
2788;2590;1.63;14.53;5;1;24.91
2790;2590;1.14;17.07;5;1;26.96
2791;2590;0.65;14.46;5;1;23.54
2793;2590;0.86;12.9;5;1;22.51
2794;2590;1.38;10.5;5;1;20.63
2795;2590;2.31;10.57;5;1;21.63
2811;2590;0.4;10.63;10;2;24.86
2814;2590;0.54;20.13;10;2;34.57
2860;2590;7.5;11.28;5;1;25.78
2861;2590;0.71;11.83;5;1;21.13
2862;2590;7.5;7.87;5;1;22.37
2863;2590;4.29;8.8;10;2;27.96
2924;2590;0.79;9.28;8.95;1.79;23.66
2925;2590;0.73;8.5;8.66;1.73;22.46
2926;2590;3;5.33;5;1;15.21
2937;2590;2.14;2.67;5;1;11.73
3014;2590;7.5;3.82;5;1;18.32
3317;2590;2.46;12.79;10;2;27.93
3318;2590;5;24.71;10;2;43.05
3349;2590;3.75;13.62;5;1;26.12
3798;2590;7.5;4.7;5;1;19.2
3799;2590;7.5;5.66;5;1;20.16
3962;2590;0.94;22.7;10;2;36.32
4077;2590;5;27.61;10;2;45.34
4138;2590;1.25;10.56;5;1;20.56
4142;2590;1.11;7.33;5;1;17.19
4149;2590;7.5;7.23;5;1;21.73
4151;2590;6;9.26;10;2;34.76
4187;2590;4.29;8.16;10;2;27.32
4276;2590;1.43;15.85;10;2;31.86
4304;2590;2;3.53;0;0;5.53
4308;2590;1.88;6.35;5;1;16.98
4309;2590;7.5;9.88;5;1;26.67
4351;2590;3.75;13.44;10;2;30.97
4352;2590;7.5;8.58;10;2;30.95
4355;2590;3;6.86;5;1;16.73
4357;2590;3;8.18;5;1;18.05
6159;2590;2.73;8.1;5;1;17.83
1658;2592;0.83;9.73;5;1;19.31
1659;2592;0.83;9.02;5;1;18.6
2025;2592;2.31;14.66;5;1;25.72
2359;2592;6;10.17;5;1;24.92
2360;2592;1.25;7.85;5;1;17.85
2363;2592;1.11;7.01;5;1;16.87
2368;2592;3.75;3.75;0;0;7.5
2369;2592;5;10.21;10;2;29.75
2576;2592;4.29;6.19;0;0;10.48
2589;2592;1.88;3.56;0;0;5.44
2590;2592;1.88;2.21;0;0;4.08
2591;2592;1.88;1.07;0;0;2.95
2593;2592;4.29;6.84;0;0;11.13
2594;2592;3.75;2.6;0;0;6.35
2597;2592;2;3.49;5;1;12.45
2616;2592;0.81;12.72;5;1;20.41
2628;2592;3.75;5.29;0;0;9.04
2629;2592;3.75;6.19;0;0;9.94
2630;2592;3.75;7.36;0;0;11.11
2686;2592;2.14;17.18;10;2;33.43
2785;2592;1.63;8.36;5;1;18.74
2786;2592;1.63;9.73;5;1;20.11
2787;2592;0.79;9.22;5;1;18.76
2788;2592;1.63;12.57;5;1;22.95
2790;2592;1.14;15.11;5;1;25
2791;2592;0.79;12.12;5;1;21.66
2793;2592;0.86;10.94;5;1;20.55
2794;2592;1.38;8.54;5;1;18.67
2795;2592;2.31;8.61;5;1;19.67
2811;2592;0.75;10.1;10;2;24.81
2814;2592;3;17.49;10;2;35.09
2860;2592;2;11.28;8.67;1.73;25.59
2861;2592;0.71;10.07;5;1;19.36
2862;2592;7.5;8.02;5;1;22.39
2863;2592;2.14;12.2;10;2;28.92
2924;2592;3.75;10;5;1;22.5
2925;2592;2.73;11.52;5;1;23
2926;2592;3;7.54;5;1;17.41
2937;2592;2.14;4.15;5;1;13.16
3014;2592;7.5;3.97;5;1;18.34
3317;2592;2.46;15;10;2;30.14
3318;2592;5;26.82;10;2;45.15
3349;2592;3.75;11.66;5;1;24.16
3798;2592;7.5;4.85;5;1;19.23
3799;2592;2;8.9;5;1;19.15
3962;2592;0.94;24.91;10;2;38.53
4077;2592;5;29.13;10;2;47.38
4138;2592;1.25;8.6;5;1;18.6
4142;2592;1.11;5.37;5;1;15.23
4149;2592;7.5;7.38;5;1;21.76
4151;2592;6;13.28;10;2;33.57
4187;2592;4.29;10.37;10;2;29.53
4276;2592;1.43;13.89;10;2;29.9
4304;2592;2;1.57;0;0;3.57
4308;2592;1.88;4.39;5;1;15.02
4309;2592;7.5;7.92;5;1;24.71
4351;2592;3.75;12.73;10;2;31.19
4352;2592;3.75;12.73;10;2;31.19
4355;2592;3;9.07;5;1;18.95
4357;2592;3;10.39;5;1;20.27
6159;2592;2.73;6.14;5;1;15.87
1658;2594;0.83;7.13;5;1;14.96
1659;2594;0.83;6.42;5;1;14.25
2025;2594;1.43;9.8;6.9;1.38;20.69
2359;2594;6;4.2;5;1;17.93
2360;2594;1.25;1.88;5;1;10.86
2363;2594;1.11;4.41;5;1;12.52
2368;2594;2;1.15;0;0;3.15
2369;2594;1.07;5.59;10;2;24.12
2576;2594;1.67;1.77;0;0;3.44
2589;2594;3.33;6.02;0;0;9.35
2590;2594;3.33;4.67;0;0;8
2591;2594;3.33;3.53;0;0;6.86
2592;2594;3.33;2.46;0;0;5.79
2593;2594;1.67;1.04;0;0;2.71
2597;2594;2.73;0.93;0;0;3.66
2616;2594;0.79;8.28;10;2;22.55
2628;2594;2;2.69;0;0;4.69
2629;2594;2;3.59;0;0;5.59
2630;2594;2;4.76;0;0;6.76
2686;2594;3.75;13.68;10;2;30.22
2785;2594;1.63;5.76;5;1;14.39
2786;2594;1.63;7.13;5;1;15.76
2787;2594;0.7;6.55;5;1;14.33
2788;2594;1.63;9.97;5;1;18.6
2790;2594;3.75;8.23;5;1;19.71
2791;2594;0.79;9.52;5;1;17.31
2793;2594;0.86;8.34;5;1;16.2
2794;2594;1.38;5.94;5;1;14.32
2795;2594;2.31;6.01;5;1;15.32
2811;2594;0.75;7.54;5;1;16.02
2814;2594;0.65;9.24;10;2;23.37
2860;2594;2;7.18;8.67;1.73;21.13
2861;2594;0.75;5.17;5;1;13.65
2862;2594;1.88;6.78;8.75;1.75;20.69
2863;2594;2.14;7.72;10;2;23.35
2924;2594;3.75;4.03;5;1;15.51
2925;2594;2.73;5.55;5;1;16
2926;2594;0.75;3.5;5;1;11.98
2937;2594;2.14;5.94;5;1;16.2
3014;2594;7.5;2.09;5;1;17.32
3317;2594;1.55;17.27;10;2;32.45
3318;2594;5;26.07;10;2;47.73
3349;2594;3.75;5.69;5;1;17.17
